#Supplementary Table 2 Summary of protein targets measured using the Olink Explore HT platform,,,,,,,,,,,,,,,,,,,,,,,,,,,
#sd - standard deviation; cv - coefficient of variation; p.dip - p-value of a dip test for multi-modal distribution: cis.pQTL - whehter or not a cis-pQTL was identified; med.pred = median (and 25th and 75th percentil) value of predicted correlation coefficient across all protein groups measued; Seer ID - best correlating Seer protein group; spear.seer = associated Spearman correlation coefficient; SomaLogic ID = best correlating aptamer ID; spear.soma = associated Spearman correlation coefficient
#
Olink ID,OlinkID_vendor,Assay,UniProt,Block,missing.per.olink,below.lod.per.olink,cv.olink,mean.cv.olink,sd.cv.olink,n.olink,mean.l2.olink,sd.l2.olink,median.l2.olink,min.l2.olink,max.l2.olink,faction.outlier.olink,p.dip.olink,cis.pQTL.olink,cis.pav.olink,med.pred,p25.pred,p75.pred,Seer ID,spear.seer,SomaLogic ID,spear.soma,correlation.cluster
ADGRE3_43337,OID43337,ADGRE3,Q9BY15,4,0.00,44.95,17.14,-0.23,0.25,22.00,-0.16,0.47,-0.17,-2.44,1.85,0.00,0.73,FALSE,FALSE,0.15,0.15,0.16,prot.7723,-0.04,,,
ADGRE5_45025,OID45025,ADGRE5,P48960,6,1.11,5.77,6.68,0.24,0.10,21.00,0.43,0.35,0.43,-1.39,2.02,0.00,0.99,FALSE,FALSE,0.59,0.58,0.60,prot.2716,0.43,seq.18881.7,0.69,
ADGRF2_40006,OID40006,ADGRF2,Q8IZF7,1,0.00,79.19,63.47,-1.38,1.58,22.00,-2.09,2.21,-1.59,-8.54,5.14,0.08,0.00,FALSE,FALSE,0.01,0.01,0.01,,,seq.21697.57,-0.02,
ADGRF4_40769,OID40769,ADGRF4,Q8IZF3,2,0.14,97.77,93.13,-0.34,1.93,22.00,-0.18,1.92,0.09,-7.10,6.43,0.00,0.74,FALSE,FALSE,0.02,0.01,0.02,,,seq.27020.79,0.00,
ADGRF5_44446,OID44446,ADGRF5,Q8IZF2,5,0.07,17.62,14.10,-0.15,0.20,22.00,0.22,0.32,0.25,-0.78,1.19,0.00,0.94,FALSE,FALSE,0.24,0.24,0.25,prot.4375,0.02,seq.6409.57,0.03,
ADGRG1_43338,OID43338,ADGRG1,Q9Y653,4,0.00,15.17,11.45,-0.12,0.17,22.00,0.11,0.76,-0.08,-1.31,3.98,0.07,0.94,FALSE,FALSE,0.39,0.39,0.40,prot.6279,0.02,seq.18893.26,0.54,
ADGRG2_44447,OID44447,ADGRG2,Q8IZP9,5,0.07,0.00,10.01,0.22,0.14,22.00,0.05,0.32,0.06,-1.02,1.29,0.00,0.99,FALSE,FALSE,0.27,0.26,0.29,,,seq.10767.52,-0.01,
ADGRG3_42092,OID42092,ADGRG3,Q86Y34,3,0.00,38.41,20.50,-1.06,0.31,22.00,-0.71,0.70,-0.73,-3.93,3.24,0.01,0.99,TRUE,FALSE,0.23,0.23,0.24,,,,,
ADGRV1_42093,OID42093,ADGRV1,Q8WXG9,3,0.00,76.13,32.85,0.61,0.50,22.00,-0.56,1.75,-0.51,-8.71,9.16,0.04,1.00,FALSE,FALSE,0.05,0.04,0.05,prot.4692,-0.01,,,
ADH1B_44448,OID44448,ADH1B,P00325,5,0.07,24.72,19.41,2.56,0.33,22.00,1.69,1.06,1.62,-1.61,5.65,0.00,0.99,FALSE,FALSE,0.71,0.71,0.71,prot.1613,0.88,seq.9834.62,0.31,
ADH4_40770,OID40770,ADH4,P08319,2,0.14,11.71,15.43,2.03,0.22,22.00,1.05,1.28,1.04,-3.04,4.73,0.00,0.98,FALSE,FALSE,0.68,0.67,0.69,prot.1898,,seq.8325.37,0.94,
ADI1_42094,OID42094,ADI1,Q9BV57,3,0.00,84.13,36.07,-0.13,0.56,22.00,-0.10,1.01,-0.08,-6.49,4.42,0.01,0.85,FALSE,FALSE,0.08,0.08,0.08,prot.5254,0.00,seq.12457.10,0.08,
ADM_43339,OID43339,ADM,P35318,4,0.00,0.00,7.16,2.48,0.10,22.00,2.56,0.35,2.55,1.45,4.01,0.00,1.00,FALSE,FALSE,0.40,0.40,0.41,,,seq.7922.5,0.35,
ADRA2A_42095,OID42095,ADRA2A,P08913,3,0.00,78.57,23.60,-0.37,0.40,22.00,-0.16,0.57,-0.24,-1.60,4.47,0.03,0.98,FALSE,FALSE,0.05,0.05,0.06,prot.1919,0.02,,,
ADRM1_40771,OID40771,ADRM1,Q16186,2,0.14,91.71,54.68,-0.05,0.81,22.00,-0.55,1.97,-0.26,-7.41,7.28,0.00,0.04,FALSE,FALSE,0.03,0.03,0.03,prot.3676,0.01,seq.9057.19,0.03,
ADSL_43340,OID43340,ADSL,P30566,4,0.00,0.00,27.10,1.49,0.40,22.00,1.38,0.87,1.34,-2.31,6.12,0.00,0.99,FALSE,FALSE,0.44,0.44,0.44,,,seq.5023.23,0.39,
AEBP1_44449,OID44449,AEBP1,Q8IUX7,5,0.07,0.07,12.84,0.57,0.18,22.00,0.80,0.48,0.77,-0.99,3.44,0.00,0.99,FALSE,FALSE,0.59,0.58,0.59,prot.4309,0.70,seq.29441.40,0.38,
AFAP1L1_43341,OID43341,AFAP1L1,Q8TED9,4,0.00,17.68,13.65,0.20,0.19,22.00,0.49,0.48,0.46,-1.33,3.81,0.01,1.00,TRUE,FALSE,0.17,0.17,0.18,,,seq.9889.42,0.00,
AFAP1L2_42096,OID42096,AFAP1L2,Q8N4X5,3,0.00,10.79,16.40,-0.88,0.24,22.00,0.19,0.78,0.14,-2.07,3.99,0.00,0.99,TRUE,FALSE,0.54,0.53,0.54,prot.7605,0.37,seq.24445.38,0.77,
AFAP1_44450,OID44450,AFAP1,Q8N556,5,0.07,56.06,19.31,0.04,0.28,22.00,0.91,1.73,0.25,-1.50,6.60,0.00,0.00,TRUE,TRUE,0.45,0.43,0.46,prot.7285,0.57,seq.27982.1,-0.02,
AFG2A_41849,OID41849,AFG2A,Q8NB90,2,0.14,67.32,72.02,0.58,0.90,22.00,0.72,1.32,0.74,-6.92,7.03,0.00,1.00,FALSE,FALSE,0.09,0.09,0.09,prot.4473,0.10,seq.25258.41,0.02,
AFM_45434,OID45434,AFM,P43652,8,0.84,9.26,12.90,0.19,0.19,22.00,0.17,0.24,0.17,-1.27,1.27,0.00,0.99,FALSE,FALSE,0.48,0.47,0.49,prot.2644,0.44,seq.18196.8,0.52,
AFP_45026,OID45026,AFP,P02771,6,1.11,26.60,17.95,0.13,0.26,21.00,0.10,0.69,0.06,-2.14,6.61,0.00,0.99,FALSE,FALSE,0.31,0.31,0.32,,,seq.5792.8,0.14,
AFTPH_40007,OID40007,AFTPH,Q6ULP2,1,0.00,55.25,35.89,-0.03,0.53,22.00,-0.46,0.90,-0.51,-3.94,7.34,0.02,1.00,FALSE,FALSE,0.06,0.06,0.06,prot.4042,0.06,,,
AGAP3_42097,OID42097,AGAP3,Q96P47,3,0.00,52.05,33.33,0.70,0.48,22.00,0.77,0.72,0.70,-1.08,6.43,0.02,0.96,FALSE,FALSE,0.14,0.13,0.15,prot.6781,0.00,seq.13960.15,0.05,
AGAP9_AGAP4_40772,OID40772,AGAP9_AGAP4,Q5VTM2_Q96P64,2,0.14,77.00,92.02,-0.87,1.72,22.00,-0.31,1.53,-0.31,-8.24,6.94,0.00,1.00,FALSE,FALSE,0.01,0.01,0.01,,,,,
AGBL2_43342,OID43342,AGBL2,Q5U5Z8,4,0.00,63.60,18.70,-0.42,0.28,22.00,-0.26,0.67,-0.37,-1.61,6.46,0.02,0.84,FALSE,FALSE,0.13,0.12,0.14,,,,,
AGBL3_40774,OID40774,AGBL3,Q8NEM8,2,0.14,83.21,35.24,-3.78,0.58,22.00,-3.67,1.13,-3.72,-11.07,2.98,0.00,0.99,FALSE,FALSE,0.05,0.05,0.05,,,,,
AGER_44451,OID44451,AGER,Q15109,5,0.07,1.25,8.96,0.18,0.13,22.00,0.59,0.49,0.59,-1.40,2.42,0.00,0.94,FALSE,FALSE,0.67,0.67,0.69,prot.3592,0.84,seq.4125.52,0.59,
AGR2_43343,OID43343,AGR2,O95994,4,0.00,23.24,23.09,1.14,0.32,22.00,1.71,1.20,1.67,-1.72,6.63,0.00,0.97,FALSE,FALSE,0.23,0.22,0.24,,,seq.4959.2,-0.07,
AGR3_42098,OID42098,AGR3,Q8TD06,3,0.00,70.49,47.47,1.79,0.63,22.00,0.92,1.49,1.08,-7.87,4.31,0.01,1.00,FALSE,FALSE,0.46,0.45,0.47,prot.4601,0.62,seq.17342.13,0.77,
AGRN_44452,OID44452,AGRN,O00468,5,0.07,0.21,7.30,-0.34,0.10,22.00,0.29,0.35,0.27,-1.55,2.59,0.00,0.90,TRUE,FALSE,0.51,0.50,0.51,prot.1053,0.46,seq.15483.377,0.52,
AGRP_43344,OID43344,AGRP,O00253,4,0.00,10.16,37.86,-0.79,0.44,22.00,-0.10,0.84,-0.07,-2.87,4.03,0.00,0.85,FALSE,FALSE,0.39,0.39,0.40,,,seq.2813.11,0.47,
AGT_45302,OID45302,AGT,P01019,7,0.07,61.77,12.49,-0.80,0.18,22.00,-0.92,0.25,-0.91,-1.76,1.17,0.00,0.97,TRUE,TRUE,0.34,0.34,0.35,,,seq.3484.60,0.25,
AGXT_44453,OID44453,AGXT,P21549,5,0.07,0.00,12.53,0.44,0.18,22.00,-0.02,0.94,-0.05,-2.56,2.99,0.00,0.99,TRUE,FALSE,0.64,0.63,0.64,prot.7688,0.04,seq.24646.47,0.68,
AHCY_44454,OID44454,AHCY,P23526,5,0.07,29.32,29.87,0.95,0.49,22.00,1.34,0.83,1.42,-2.19,4.50,0.00,0.99,FALSE,FALSE,0.41,0.40,0.41,prot.2316,0.36,seq.21393.62,0.10,
AHI1_40008,OID40008,AHI1,Q8N157,1,0.00,80.58,44.80,0.69,0.78,22.00,-0.91,1.89,-0.87,-8.69,6.38,0.02,1.00,FALSE,FALSE,0.06,0.06,0.07,,,,,
AHNAK2_43346,OID43346,AHNAK2,Q8IVF2,4,0.00,0.77,10.11,1.48,0.14,22.00,1.30,0.55,1.27,-0.58,5.33,0.01,0.96,FALSE,FALSE,0.29,0.29,0.30,prot.4318,0.20,,,
AHNAK_43345,OID43345,AHNAK,Q09666,4,0.00,21.85,16.80,0.46,0.28,22.00,0.40,0.42,0.40,-1.47,2.15,0.00,1.00,FALSE,FALSE,0.40,0.40,0.41,prot.3306,0.59,seq.25411.56,-0.06,
AHSA1_43347,OID43347,AHSA1,O95433,4,0.00,46.42,20.18,0.06,0.29,22.00,0.30,0.74,0.13,-0.91,5.61,0.05,0.90,FALSE,FALSE,0.20,0.19,0.20,prot.1547,0.20,seq.11633.89,0.23,
AHSA2P_40775,OID40775,AHSA2P,Q719I0,2,0.14,53.66,26.69,-1.38,0.43,22.00,-1.37,1.25,-1.58,-5.85,5.87,0.00,1.00,FALSE,FALSE,0.04,0.04,0.05,,,,,
AHSG_45303,OID45303,AHSG,P02765,7,0.07,5.57,11.51,0.10,0.17,22.00,-0.16,0.30,-0.15,-2.14,1.95,0.00,1.00,TRUE,FALSE,0.45,0.45,0.45,prot.1731,0.05,seq.3581.53,0.33,
AHSP_45027,OID45027,AHSP,Q9NZD4,6,1.11,2.46,10.35,0.56,0.16,21.00,0.96,1.11,0.90,-2.49,5.45,0.00,0.99,FALSE,FALSE,0.66,0.66,0.67,prot.5814,0.69,seq.9025.5,0.01,
AIDA_42099,OID42099,AIDA,Q96BJ3,3,0.00,82.53,332.59,-0.93,3.07,22.00,0.89,2.60,0.95,-6.68,9.84,0.01,0.28,FALSE,FALSE,0.06,0.06,0.07,prot.4841,0.04,seq.17347.80,0.08,
AIF1L_43348,OID43348,AIF1L,Q9BQI0,4,0.00,38.62,13.52,-0.25,0.20,22.00,-0.22,0.66,-0.33,-1.54,5.36,0.03,0.89,FALSE,FALSE,0.26,0.26,0.27,,,seq.18871.24,0.34,
AIF1_42100,OID42100,AIF1,P55008,3,0.00,49.55,28.41,-0.78,0.41,22.00,-0.69,0.95,-0.73,-4.86,5.52,0.01,1.00,FALSE,FALSE,0.13,0.13,0.13,prot.2908,0.06,seq.2849.49,0.12,
AIFM1_43349,OID43349,AIFM1,O95831,4,0.00,4.94,20.42,1.13,0.30,22.00,1.65,0.80,1.62,-1.75,5.56,0.00,0.99,FALSE,FALSE,0.49,0.49,0.50,prot.1582,0.57,seq.9522.3,0.36,
AJM1_40009,OID40009,AJM1,C9J069,1,0.00,75.99,45.40,-1.63,0.64,22.00,-0.79,1.42,-0.85,-8.68,5.76,0.02,0.99,FALSE,FALSE,0.03,0.03,0.03,,,,,
AK1_44455,OID44455,AK1,P00568,5,0.07,4.18,40.55,1.57,0.53,22.00,2.07,0.91,1.97,-0.52,6.89,0.00,1.00,FALSE,FALSE,0.67,0.65,0.67,prot.1628,0.60,seq.5012.67,0.77,
AK2_43350,OID43350,AK2,P54819,4,0.00,51.98,179.28,2.95,1.47,22.00,3.43,1.86,3.24,-5.01,9.57,0.01,0.92,FALSE,FALSE,0.37,0.37,0.38,prot.2899,0.38,seq.11368.32,0.41,
AK4_40776,OID40776,AK4,P27144,2,0.14,71.43,26.45,0.56,0.39,22.00,0.24,1.01,0.18,-7.66,4.88,0.00,1.00,FALSE,FALSE,0.15,0.14,0.15,,,seq.17432.25,0.07,
AK7_40777,OID40777,AK7,Q96M32,2,0.14,83.55,50.97,-0.69,0.86,22.00,0.00,1.16,0.02,-7.13,6.70,0.00,0.99,FALSE,FALSE,0.02,0.02,0.02,,,,,
AKAP11_42101,OID42101,AKAP11,Q9UKA4,3,0.00,30.62,11.65,-0.34,0.17,22.00,-1.79,1.26,-2.01,-5.13,3.10,0.00,0.98,FALSE,FALSE,0.24,0.23,0.25,,,,,
AKAP12_44456,OID44456,AKAP12,Q02952,5,0.07,0.07,13.33,0.53,0.18,22.00,0.25,0.37,0.25,-0.98,5.77,0.00,1.00,FALSE,FALSE,0.37,0.37,0.38,prot.3225,0.33,,,
AKAP13_40778,OID40778,AKAP13,Q12802,2,0.14,41.39,34.61,-0.13,0.57,22.00,0.48,0.96,0.56,-4.26,4.88,0.00,0.82,TRUE,TRUE,0.13,0.13,0.14,prot.3334,-0.01,,,
AKAP14_40779,OID40779,AKAP14,Q86UN6,2,0.14,88.92,71.76,-0.90,1.14,22.00,-0.34,1.32,-0.26,-7.29,5.38,0.00,0.97,FALSE,FALSE,0.01,0.01,0.02,,,,,
AKAP2_43351,OID43351,AKAP2,Q9Y2D5,4,0.00,0.00,11.24,0.45,0.16,22.00,0.75,0.43,0.71,-0.43,3.71,0.01,1.00,FALSE,FALSE,0.27,0.26,0.27,prot.6915,0.17,seq.34463.30,0.07,
AKAP5_40010,OID40010,AKAP5,P24588,1,0.00,77.59,49.21,0.39,0.74,22.00,0.00,1.09,0.06,-7.68,6.18,0.02,0.74,FALSE,FALSE,0.02,0.02,0.02,,,seq.34917.117,-0.02,
AKAP7_40780,OID40780,AKAP7,O43687,2,0.14,69.20,28.47,-1.47,0.42,22.00,-1.30,0.89,-1.34,-5.33,5.03,0.00,0.99,FALSE,FALSE,0.06,0.05,0.06,,,seq.18399.1,0.06,
AKAP8_40781,OID40781,AKAP8,O43823,2,0.14,31.57,25.58,-1.15,0.39,22.00,-0.13,1.06,-0.35,-2.62,5.52,0.00,1.00,FALSE,FALSE,0.15,0.14,0.15,,,,,
AKNAD1_42102,OID42102,AKNAD1,Q5T1N1,3,0.00,61.93,17.73,-0.10,0.26,22.00,-0.56,1.03,-0.69,-3.46,5.90,0.01,0.98,FALSE,FALSE,0.10,0.09,0.11,,,,,
AKR1A1_40782,OID40782,AKR1A1,P14550,2,0.14,85.85,33.77,-0.18,0.57,22.00,-0.01,1.00,0.03,-8.06,4.10,0.00,1.00,FALSE,FALSE,0.05,0.05,0.05,prot.2097,0.00,seq.4192.10,0.04,
AKR1B10_42104,OID42104,AKR1B10,O60218,3,0.00,45.23,107.23,-2.21,2.72,22.00,-1.53,2.62,-0.87,-7.40,5.48,0.00,0.00,FALSE,FALSE,0.13,0.12,0.13,prot.7337,0.22,seq.16081.38,0.18,
AKR1B1_42103,OID42103,AKR1B1,P15121,3,0.00,28.60,20.17,2.51,0.27,22.00,2.58,1.15,2.38,-0.08,9.46,0.03,0.96,FALSE,FALSE,0.40,0.39,0.40,prot.2113,0.21,seq.9854.36,0.33,
AKR1C4_42105,OID42105,AKR1C4,P17516,3,0.00,76.34,35.67,-2.73,0.49,22.00,-2.60,0.86,-2.58,-8.25,2.49,0.01,0.79,FALSE,FALSE,0.20,0.20,0.21,prot.7468,0.07,seq.18397.5,0.33,
AKR7L_42106,OID42106,AKR7L,Q8NHP1,3,0.00,50.10,54.10,1.55,0.84,22.00,0.30,1.75,0.49,-7.39,4.99,0.03,0.99,FALSE,FALSE,0.06,0.06,0.06,,,seq.34838.49,-0.01,
AKT1S1_43352,OID43352,AKT1S1,Q96B36,4,0.00,0.00,27.09,2.08,0.32,22.00,2.47,0.63,2.44,0.46,5.93,0.01,0.99,FALSE,FALSE,0.52,0.52,0.53,prot.4836,0.46,seq.23302.19,0.36,
AKT2_43353,OID43353,AKT2,P31751,4,0.00,22.20,37.01,4.46,0.57,22.00,4.90,1.07,4.89,0.12,11.11,0.00,0.99,FALSE,FALSE,0.55,0.54,0.56,prot.2473,0.61,seq.5360.9,0.61,
AKT3_42107,OID42107,AKT3,Q9Y243,3,0.00,75.09,237.89,0.44,3.14,22.00,1.00,2.64,1.02,-6.24,7.87,0.00,0.04,FALSE,FALSE,0.09,0.09,0.09,prot.6106,0.08,seq.3392.68,0.09,
ALAS1_40783,OID40783,ALAS1,P13196,2,0.14,67.80,26.25,6.40,0.37,22.00,0.12,1.64,-0.10,-7.51,8.51,0.00,0.99,FALSE,FALSE,0.09,0.08,0.09,,,,,
ALCAM_45028,OID45028,ALCAM,Q13740,6,1.11,2.18,7.38,0.05,0.11,21.00,0.23,0.27,0.22,-1.55,1.33,0.00,1.00,FALSE,FALSE,0.52,0.51,0.53,prot.3457,0.05,seq.5451.1,0.50,
ALDH1A1_45029,OID45029,ALDH1A1,P00352,6,1.11,5.70,17.28,1.19,0.26,21.00,0.79,0.83,0.69,-2.54,4.59,0.00,0.84,FALSE,FALSE,0.69,0.69,0.70,prot.1616,0.66,seq.11265.8,0.85,
ALDH1A3_40784,OID40784,ALDH1A3,P47895,2,0.14,73.66,43.02,-0.08,0.69,22.00,-0.15,1.20,-0.05,-8.28,4.20,0.00,0.98,FALSE,FALSE,0.04,0.04,0.04,prot.7666,0.00,seq.9835.16,0.02,
ALDH1L1_40785,OID40785,ALDH1L1,O75891,2,0.14,50.59,25.80,-3.80,0.37,22.00,-3.48,1.19,-3.58,-7.35,2.64,0.00,0.99,FALSE,FALSE,0.35,0.35,0.36,prot.7009,0.32,seq.31045.18,0.58,
ALDH2_43354,OID43354,ALDH2,P05091,4,0.00,66.95,22.44,-1.16,0.33,22.00,-1.11,0.84,-1.25,-3.41,5.52,0.02,1.00,FALSE,FALSE,0.25,0.25,0.26,prot.6504,0.06,seq.18381.16,0.38,
ALDH3A1_43355,OID43355,ALDH3A1,P30838,4,0.00,12.87,14.72,-0.10,0.20,22.00,0.14,0.97,0.00,-2.28,5.39,0.01,0.94,TRUE,FALSE,0.43,0.42,0.44,prot.2459,0.02,seq.11480.1,0.51,
ALDH5A1_43356,OID43356,ALDH5A1,P51649,4,0.00,60.89,23.85,-0.11,0.33,22.00,-0.37,0.71,-0.43,-3.51,2.71,0.01,0.79,TRUE,TRUE,0.24,0.24,0.24,prot.2824,0.21,seq.17792.158,0.08,
ALDH9A1_42108,OID42108,ALDH9A1,P49189,3,0.00,66.53,25.59,0.12,0.38,22.00,0.32,0.81,0.33,-3.07,5.01,0.01,0.99,TRUE,TRUE,0.33,0.33,0.33,prot.2721,0.37,seq.30719.133,0.06,
ALK_40786,OID40786,ALK,Q9UM73,2,0.14,35.47,17.16,0.27,0.26,22.00,0.35,0.51,0.32,-1.17,2.82,0.00,1.00,FALSE,FALSE,0.14,0.14,0.14,,,seq.8249.124,-0.01,
ALMS1_42109,OID42109,ALMS1,Q8TCU4,3,0.00,85.18,335.54,-0.73,2.72,22.00,0.07,2.50,0.31,-6.82,8.89,0.10,0.00,FALSE,FALSE,0.05,0.05,0.05,,,,,
ALPG_44457,OID44457,ALPG,P10696,5,0.07,0.21,14.58,-3.16,0.21,22.00,-2.17,1.32,-2.27,-5.67,5.72,0.00,0.90,TRUE,TRUE,0.45,0.44,0.46,,,seq.6715.63,0.37,2
ALPI_42110,OID42110,ALPI,P09923,3,0.00,50.59,41.23,-1.27,0.48,22.00,-1.14,1.74,-1.15,-8.53,3.06,0.00,0.98,FALSE,FALSE,0.44,0.43,0.46,prot.1957,0.17,seq.17441.4,0.74,
ALPK2_40011,OID40011,ALPK2,Q86TB3,1,0.00,84.97,41.32,-0.13,0.65,22.00,-0.09,0.74,-0.08,-3.58,4.99,0.01,0.61,FALSE,FALSE,0.05,0.05,0.05,,,,,
ALPP_43357,OID43357,ALPP,P05187,4,0.00,2.99,10.20,-3.32,0.14,22.00,-2.42,1.29,-2.60,-5.88,4.28,0.02,0.99,TRUE,FALSE,0.51,0.50,0.51,prot.7017,0.21,seq.7813.6,0.60,2
ALYREF_40787,OID40787,ALYREF,Q86V81,2,0.14,62.37,69.59,-1.80,1.48,22.00,-0.85,1.63,-0.80,-7.77,7.56,0.00,0.99,FALSE,FALSE,0.06,0.06,0.07,,,,,
AMBN_42111,OID42111,AMBN,Q9NP70,3,0.00,59.08,52.94,-0.18,0.90,22.00,0.03,1.13,0.13,-7.44,3.72,0.02,0.99,FALSE,FALSE,0.07,0.06,0.07,,,,,
AMBP_43358,OID43358,AMBP,P02760,4,0.00,0.00,10.01,0.26,0.13,22.00,0.16,0.19,0.14,-0.45,1.10,0.00,0.87,FALSE,FALSE,0.42,0.41,0.42,prot.1729,0.11,seq.15453.3,0.43,
AMDHD1_43359,OID43359,AMDHD1,Q96NU7,4,0.00,27.28,18.91,-1.50,0.26,22.00,-1.81,1.07,-1.86,-6.84,1.79,0.00,0.93,FALSE,FALSE,0.47,0.47,0.48,prot.5033,0.63,,,
AMDHD2_45030,OID45030,AMDHD2,Q9Y303,6,1.11,93.67,16.62,0.04,0.24,21.00,0.03,0.35,0.02,-1.12,4.81,0.00,0.80,FALSE,FALSE,0.17,0.17,0.18,prot.6160,0.00,,,
AMELY_40012,OID40012,AMELY,Q99218,1,0.00,84.13,43.09,-0.04,0.69,22.00,-0.02,0.80,0.00,-8.25,4.73,0.01,0.94,FALSE,FALSE,NA,NA,NA,,,seq.29571.4,-0.05,
AMFR_42112,OID42112,AMFR,Q9UKV5,3,0.00,69.38,21.13,0.04,0.31,22.00,0.21,0.32,0.18,-0.73,2.92,0.01,0.93,FALSE,FALSE,0.12,0.11,0.13,,,,,
AMIGO2_43360,OID43360,AMIGO2,Q86SJ2,4,0.00,0.00,5.12,0.08,0.07,22.00,0.31,0.18,0.32,-0.58,1.02,0.00,0.99,TRUE,FALSE,0.43,0.42,0.44,prot.6685,0.00,seq.6914.15,0.50,
AMMECR1L_40788,OID40788,AMMECR1L,Q6DCA0,2,0.14,84.25,45.35,0.25,0.72,22.00,0.14,1.10,0.15,-7.87,5.52,0.00,0.99,FALSE,FALSE,0.04,0.04,0.04,,,seq.18402.1,0.05,
AMN_42114,OID42114,AMN,Q9BXJ7,3,0.00,62.84,20.77,0.74,0.30,22.00,0.16,0.83,0.16,-3.66,4.50,0.00,0.99,FALSE,FALSE,0.09,0.09,0.10,,,seq.4322.28,-0.08,
AMOTL2_42115,OID42115,AMOTL2,Q9Y2J4,3,0.00,78.71,22.02,4.47,0.32,22.00,0.63,0.73,0.57,-1.23,4.96,0.00,1.00,FALSE,FALSE,0.09,0.08,0.10,,,seq.31652.53,-0.08,
AMOT_44458,OID44458,AMOT,Q4VCS5,5,0.07,2.30,16.02,-0.14,0.23,22.00,0.78,0.52,0.77,-0.79,3.21,0.00,0.99,FALSE,FALSE,0.30,0.29,0.30,,,seq.25296.3,0.05,
AMPD3_43361,OID43361,AMPD3,Q01432,4,0.00,31.87,32.91,2.15,0.38,22.00,2.32,0.84,2.27,-0.29,6.43,0.00,1.00,FALSE,FALSE,0.46,0.46,0.47,prot.3192,0.44,,,
AMY1_AMY2_45304,OID45304,AMY1_AMY2,P04746_P0DTE7_P0DTE8_P0DUB6_P19961,7,0.07,0.70,9.89,-0.34,0.14,22.00,0.01,0.50,0.00,-1.68,2.87,0.00,0.99,TRUE,FALSE,0.64,0.63,0.65,prot.8011,0.87,seq.15556.49,0.85,
ANAPC10_40013,OID40013,ANAPC10,Q9UM13,1,0.00,81.42,45.17,-0.87,0.72,22.00,-0.63,1.82,-0.82,-8.97,8.39,0.03,1.00,FALSE,FALSE,0.03,0.03,0.03,prot.6047,0.00,seq.12345.4,0.01,
ANAPC1_40789,OID40789,ANAPC1,Q9H1A4,2,0.14,70.45,22.75,-0.85,0.34,22.00,-1.56,1.19,-1.69,-6.94,5.45,0.00,1.00,FALSE,FALSE,0.06,0.05,0.06,prot.5423,0.01,,,
ANAPC4_40790,OID40790,ANAPC4,Q9UJX5,2,0.14,91.43,81.96,-0.01,1.05,22.00,-0.22,1.77,0.04,-6.73,5.52,0.00,0.84,FALSE,FALSE,0.02,0.01,0.02,prot.6895,0.01,,,
ANGPT1_44459,OID44459,ANGPT1,Q15389,5,0.07,0.35,15.52,2.31,0.25,22.00,2.11,0.83,2.14,-0.73,4.97,0.00,0.99,FALSE,FALSE,0.74,0.73,0.74,prot.3622,0.74,seq.2811.27,0.87,3
ANGPT2_43362,OID43362,ANGPT2,O15123,4,0.00,19.55,13.22,-0.15,0.18,22.00,0.36,0.48,0.32,-1.12,3.26,0.00,1.00,FALSE,FALSE,0.57,0.56,0.58,,,seq.2602.2,0.84,
ANGPTL1_44460,OID44460,ANGPTL1,O95841,5,0.07,0.00,7.74,0.40,0.11,22.00,0.36,0.34,0.34,-0.93,1.98,0.00,0.99,TRUE,FALSE,0.62,0.60,0.62,prot.1585,0.23,seq.11142.11,0.73,
ANGPTL2_44461,OID44461,ANGPTL2,Q9UKU9,5,0.07,0.00,12.28,0.57,0.18,22.00,0.95,0.44,0.96,-0.77,2.87,0.00,0.99,FALSE,FALSE,0.47,0.46,0.48,prot.6016,0.31,seq.33706.2,0.15,
ANGPTL3_45306,OID45306,ANGPTL3,Q9Y5C1,7,0.07,0.00,10.36,-0.19,0.15,22.00,0.19,0.48,0.21,-1.69,2.25,0.00,0.98,FALSE,FALSE,0.71,0.70,0.71,prot.6237,0.73,seq.10391.1,0.87,
ANGPTL4_44462,OID44462,ANGPTL4,Q9BY76,5,0.07,15.46,16.16,-0.53,0.24,22.00,0.35,0.50,0.36,-1.37,2.40,0.00,0.99,TRUE,FALSE,0.61,0.60,0.61,prot.5318,0.70,seq.3796.79,0.08,
ANGPTL5_40791,OID40791,ANGPTL5,Q86XS5,2,0.14,63.69,26.91,-0.79,0.38,22.00,-0.42,1.04,-0.63,-2.74,7.46,0.00,1.00,FALSE,FALSE,0.03,0.03,0.04,,,seq.27022.8,-0.02,
ANGPTL7_43363,OID43363,ANGPTL7,O43827,4,0.00,86.50,21.91,0.25,0.30,22.00,0.37,0.79,0.25,-1.53,3.97,0.02,0.99,FALSE,FALSE,0.09,0.09,0.10,prot.1276,0.02,seq.6371.50,0.01,
ANG_45305,OID45305,ANG,P03950,7,0.07,0.00,14.02,-0.42,0.20,22.00,0.05,0.41,0.03,-1.34,2.17,0.00,1.00,TRUE,FALSE,0.64,0.64,0.64,prot.1744,0.69,seq.4874.3,0.76,
ANK2_42116,OID42116,ANK2,Q01484,3,0.00,49.69,29.40,0.20,0.40,22.00,-0.34,1.45,-0.47,-9.16,7.31,0.01,0.99,FALSE,FALSE,0.09,0.08,0.09,,,seq.7624.19,-0.03,
